1.651658615897711613e+01,1.000000000000000000e+01
1.652403501488937110e+01,1.100000000000000000e+01
1.653147883457402045e+01,1.200000000000000000e+01
1.653891762710284041e+01,1.300000000000000000e+01
1.654635140152108264e+01,1.400000000000000000e+01
1.655378016684757370e+01,1.300000000000000000e+01
1.656120393207482877e+01,1.200000000000000000e+01
1.656862270616915822e+01,1.300000000000000000e+01
1.657603649807076707e+01,1.400000000000000000e+01
1.658344531669386512e+01,1.300000000000000000e+01
1.659084917092677003e+01,1.200000000000000000e+01
1.659824806963201027e+01,1.300000000000000000e+01
1.660564202164643177e+01,1.200000000000000000e+01
1.661303103578129381e+01,1.100000000000000000e+01
1.662041512082238270e+01,1.200000000000000000e+01
1.662779428553010419e+01,1.300000000000000000e+01
1.663516853863958644e+01,1.400000000000000000e+01
1.664253788886078311e+01,1.300000000000000000e+01
1.664990234487857634e+01,1.200000000000000000e+01
1.665726191535287271e+01,1.100000000000000000e+01
1.666461660891869911e+01,1.000000000000000000e+01
1.667196643418630941e+01,9.000000000000000000e+00
1.667931139974127674e+01,8.000000000000000000e+00
1.668665151414459658e+01,9.000000000000000000e+00
1.669398678593277907e+01,8.000000000000000000e+00
1.670131722361794857e+01,7.000000000000000000e+00
1.670864283568793951e+01,8.000000000000000000e+00
1.671596363060639234e+01,9.000000000000000000e+00
1.672327961681284592e+01,1.000000000000000000e+01
1.673059080272284049e+01,9.000000000000000000e+00
1.673789719672800302e+01,8.000000000000000000e+00
1.674519880719615017e+01,9.000000000000000000e+00
1.675249564247137002e+01,1.000000000000000000e+01
1.675978771087412511e+01,1.100000000000000000e+01
1.676707502070133771e+01,1.000000000000000000e+01
1.677435758022649281e+01,1.100000000000000000e+01
1.678163539769971990e+01,1.200000000000000000e+01
1.678890848134788527e+01,1.300000000000000000e+01
1.679617683937468442e+01,1.400000000000000000e+01
1.680344047996073442e+01,1.300000000000000000e+01
1.681069941126366274e+01,1.400000000000000000e+01
1.681795364141818894e+01,1.500000000000000000e+01
1.682520317853623126e+01,1.600000000000000000e+01
1.683244803070697415e+01,1.500000000000000000e+01
1.683968820599696770e+01,1.400000000000000000e+01
1.684692371245022002e+01,1.500000000000000000e+01
1.685415455808827190e+01,1.400000000000000000e+01
1.686138075091029265e+01,1.500000000000000000e+01
1.686860229889316543e+01,1.400000000000000000e+01
1.687581920999156893e+01,1.500000000000000000e+01
1.688303149213806265e+01,1.400000000000000000e+01
1.689023915324317926e+01,1.300000000000000000e+01
1.689744220119550278e+01,1.400000000000000000e+01
1.690464064386175735e+01,1.300000000000000000e+01
1.691183448908688192e+01,1.400000000000000000e+01
1.691902374469412607e+01,1.300000000000000000e+01
1.692620841848512470e+01,1.400000000000000000e+01
1.693338851823998326e+01,1.500000000000000000e+01
1.694056405171735591e+01,1.600000000000000000e+01
1.694773502665453790e+01,1.700000000000000000e+01
1.695490145076753663e+01,1.600000000000000000e+01
1.696206333175115333e+01,1.700000000000000000e+01
1.696922067727907191e+01,1.600000000000000000e+01
1.697637349500393000e+01,1.700000000000000000e+01
1.698352179255740424e+01,1.600000000000000000e+01
1.699066557755028484e+01,1.500000000000000000e+01
1.699780485757256088e+01,1.600000000000000000e+01
1.700493964019349136e+01,1.700000000000000000e+01
1.701206993296169401e+01,1.800000000000000000e+01
1.701919574340521280e+01,1.900000000000000000e+01
1.702631707903160319e+01,1.800000000000000000e+01
1.703343394732799965e+01,1.700000000000000000e+01
1.704054635576120802e+01,1.600000000000000000e+01
1.704765431177776236e+01,1.700000000000000000e+01
1.705475782280402086e+01,1.600000000000000000e+01
1.706185689624622270e+01,1.500000000000000000e+01
1.706895153949058042e+01,1.400000000000000000e+01
1.707604175990334028e+01,1.500000000000000000e+01
1.708312756483086758e+01,1.600000000000000000e+01
1.709020896159971770e+01,1.500000000000000000e+01
1.709728595751670710e+01,1.400000000000000000e+01
1.710435855986899156e+01,1.300000000000000000e+01
1.711142677592413008e+01,1.400000000000000000e+01
1.711849061293017371e+01,1.300000000000000000e+01
1.712555007811572239e+01,1.400000000000000000e+01
1.713260517869000665e+01,1.300000000000000000e+01
1.713965592184295517e+01,1.200000000000000000e+01
1.714670231474526929e+01,1.100000000000000000e+01
1.715374436454849061e+01,1.200000000000000000e+01
1.716078207838507197e+01,1.100000000000000000e+01
1.716781546336844855e+01,1.200000000000000000e+01
1.717484452659311245e+01,1.300000000000000000e+01
1.718186927513468021e+01,1.400000000000000000e+01
1.718888971604995675e+01,1.300000000000000000e+01
1.719590585637700997e+01,1.400000000000000000e+01
1.720291770313523827e+01,1.500000000000000000e+01
1.720992526332544159e+01,1.600000000000000000e+01
1.721692854392988536e+01,1.700000000000000000e+01
1.722392755191236802e+01,1.800000000000000000e+01
1.723092229421829558e+01,1.900000000000000000e+01
1.723791277777473852e+01,2.000000000000000000e+01
1.724489900949050991e+01,1.900000000000000000e+01
1.725188099625622229e+01,1.800000000000000000e+01
1.725885874494435868e+01,1.900000000000000000e+01
1.726583226240933655e+01,1.800000000000000000e+01
1.727280155548757890e+01,1.700000000000000000e+01
1.727976663099757104e+01,1.600000000000000000e+01
1.728672749573993528e+01,1.500000000000000000e+01
1.729368415649748414e+01,1.600000000000000000e+01
1.730063662003529856e+01,1.700000000000000000e+01
1.730758489310077763e+01,1.600000000000000000e+01
1.731452898242371319e+01,1.700000000000000000e+01
1.732146889471635021e+01,1.600000000000000000e+01
1.732840463667345077e+01,1.700000000000000000e+01
1.733533621497235444e+01,1.600000000000000000e+01
1.734226363627303868e+01,1.700000000000000000e+01
1.734918690721819345e+01,1.800000000000000000e+01
1.735610603443326738e+01,1.700000000000000000e+01
1.736302102452654239e+01,1.600000000000000000e+01
1.736993188408919053e+01,1.500000000000000000e+01
1.737683861969533083e+01,1.600000000000000000e+01
1.738374123790209325e+01,1.500000000000000000e+01
1.739063974524968614e+01,1.400000000000000000e+01
1.739753414826144962e+01,1.300000000000000000e+01
1.740442445344391587e+01,1.200000000000000000e+01
1.741131066728686960e+01,1.100000000000000000e+01
1.741819279626340844e+01,1.000000000000000000e+01
1.742507084683000684e+01,9.000000000000000000e+00
1.743194482542656587e+01,8.000000000000000000e+00
1.743881473847647712e+01,9.000000000000000000e+00
1.744568059238667956e+01,1.000000000000000000e+01
1.745254239354772352e+01,1.100000000000000000e+01
1.745940014833382392e+01,1.000000000000000000e+01
1.746625386310291361e+01,9.000000000000000000e+00
1.747310354419671086e+01,8.000000000000000000e+00
1.747994919794076907e+01,7.000000000000000000e+00
1.748679083064454076e+01,6.000000000000000000e+00
1.749362844860142019e+01,7.000000000000000000e+00
1.750046205808881794e+01,8.000000000000000000e+00
1.750729166536820358e+01,9.000000000000000000e+00
1.751411727668516960e+01,8.000000000000000000e+00
1.752093889826948470e+01,7.000000000000000000e+00
1.752775653633514352e+01,6.000000000000000000e+00
1.753457019708043418e+01,7.000000000000000000e+00
1.754137988668798087e+01,6.000000000000000000e+00
1.754818561132480426e+01,5.000000000000000000e+00
1.755498737714237834e+01,6.000000000000000000e+00
1.756178519027668017e+01,5.000000000000000000e+00
1.756857905684824317e+01,6.000000000000000000e+00
1.757536898296221750e+01,5.000000000000000000e+00
1.758215497470841626e+01,4.000000000000000000e+00
1.758893703816137588e+01,3.000000000000000000e+00
1.759571517938039875e+01,4.000000000000000000e+00
1.760248940440961718e+01,5.000000000000000000e+00
1.760925971927803957e+01,6.000000000000000000e+00
1.761602612999960371e+01,5.000000000000000000e+00
1.762278864257323363e+01,6.000000000000000000e+00
1.762954726298288222e+01,5.000000000000000000e+00
1.763630199719758807e+01,4.000000000000000000e+00
1.764305285117153232e+01,5.000000000000000000e+00
1.764979983084407777e+01,6.000000000000000000e+00
1.765654294213983277e+01,7.000000000000000000e+00
1.766328219096869034e+01,8.000000000000000000e+00
1.767001758322588501e+01,9.000000000000000000e+00
1.767674912479204608e+01,8.000000000000000000e+00
1.768347682153324030e+01,9.000000000000000000e+00
1.769020067930102869e+01,8.000000000000000000e+00
1.769692070393250916e+01,9.000000000000000000e+00
1.770363690125036626e+01,8.000000000000000000e+00
1.771034927706293161e+01,7.000000000000000000e+00
1.771705783716422289e+01,8.000000000000000000e+00
1.772376258733399013e+01,7.000000000000000000e+00
1.773046353333777247e+01,8.000000000000000000e+00
1.773716068092694087e+01,7.000000000000000000e+00
1.774385403583875132e+01,6.000000000000000000e+00
1.775054360379638752e+01,5.000000000000000000e+00
1.775722939050901061e+01,6.000000000000000000e+00
1.776391140167180893e+01,7.000000000000000000e+00
1.777058964296604060e+01,8.000000000000000000e+00
1.777726412005908685e+01,9.000000000000000000e+00
1.778393483860449109e+01,8.000000000000000000e+00
1.779060180424201221e+01,9.000000000000000000e+00
1.779726502259767074e+01,1.000000000000000000e+01
1.780392449928378795e+01,1.100000000000000000e+01
1.781058023989904271e+01,1.000000000000000000e+01
1.781723225002851052e+01,9.000000000000000000e+00
1.782388053524370974e+01,8.000000000000000000e+00
1.783052510110264777e+01,7.000000000000000000e+00
1.783716595314986719e+01,8.000000000000000000e+00
1.784380309691649202e+01,7.000000000000000000e+00
1.785043653792027030e+01,6.000000000000000000e+00
1.785706628166561671e+01,7.000000000000000000e+00
1.786369233364366238e+01,8.000000000000000000e+00
1.787031469933229744e+01,9.000000000000000000e+00
1.787693338419621369e+01,1.000000000000000000e+01
1.788354839368694726e+01,1.100000000000000000e+01
1.789015973324292830e+01,1.000000000000000000e+01
1.789676740828952006e+01,9.000000000000000000e+00
1.790337142423906158e+01,8.000000000000000000e+00
1.790997178649091381e+01,9.000000000000000000e+00
1.791656850043150229e+01,1.000000000000000000e+01
1.792316157143435973e+01,1.100000000000000000e+01
1.792975100486016160e+01,1.200000000000000000e+01
1.793633680605678293e+01,1.300000000000000000e+01
1.794291898035933031e+01,1.200000000000000000e+01
1.794949753309018448e+01,1.100000000000000000e+01
1.795607246955904657e+01,1.000000000000000000e+01
1.796264379506297715e+01,1.100000000000000000e+01
1.796921151488643886e+01,1.200000000000000000e+01
1.797577563430133907e+01,1.300000000000000000e+01
1.798233615856706891e+01,1.400000000000000000e+01
1.798889309293054239e+01,1.500000000000000000e+01
1.799544644262623905e+01,1.400000000000000000e+01
1.800199621287625007e+01,1.300000000000000000e+01
1.800854240889031388e+01,1.200000000000000000e+01
1.801508503586585519e+01,1.100000000000000000e+01
1.802162409898802764e+01,1.200000000000000000e+01
1.802815960342975643e+01,1.300000000000000000e+01
1.803469155435177029e+01,1.400000000000000000e+01
1.804121995690264768e+01,1.300000000000000000e+01
1.804774481621885585e+01,1.200000000000000000e+01
1.805426613742478992e+01,1.300000000000000000e+01
1.806078392563281199e+01,1.400000000000000000e+01
1.806729818594328663e+01,1.500000000000000000e+01
1.807380892344462708e+01,1.400000000000000000e+01
1.808031614321332370e+01,1.500000000000000000e+01
1.808681985031399719e+01,1.600000000000000000e+01
1.809332004979942354e+01,1.500000000000000000e+01
1.809981674671057661e+01,1.600000000000000000e+01
1.810630994607666722e+01,1.700000000000000000e+01
1.811279965291518579e+01,1.600000000000000000e+01
1.811928587223193077e+01,1.500000000000000000e+01
1.812576860902105125e+01,1.400000000000000000e+01
1.813224786826508250e+01,1.500000000000000000e+01
1.813872365493499217e+01,1.600000000000000000e+01
1.814519597399020157e+01,1.500000000000000000e+01
1.815166483037863543e+01,1.600000000000000000e+01
1.815813022903675389e+01,1.500000000000000000e+01
1.816459217488959155e+01,1.400000000000000000e+01
1.817105067285079301e+01,1.500000000000000000e+01
1.817750572782264484e+01,1.400000000000000000e+01
1.818395734469612179e+01,1.300000000000000000e+01
1.819040552835091162e+01,1.200000000000000000e+01
1.819685028365545776e+01,1.100000000000000000e+01
1.820329161546699837e+01,1.200000000000000000e+01
1.820972952863159477e+01,1.300000000000000000e+01
1.821616402798416701e+01,1.400000000000000000e+01
1.822259511834853640e+01,1.500000000000000000e+01
1.822902280453745405e+01,1.400000000000000000e+01
1.823544709135263631e+01,1.500000000000000000e+01
1.824186798358481099e+01,1.400000000000000000e+01
1.824828548601373512e+01,1.300000000000000000e+01
1.825469960340823761e+01,1.200000000000000000e+01
1.826111034052625826e+01,1.100000000000000000e+01
1.826751770211487624e+01,1.200000000000000000e+01
1.827392169291034207e+01,1.300000000000000000e+01
1.828032231763812376e+01,1.400000000000000000e+01
1.828671958101292461e+01,1.300000000000000000e+01
1.829311348773873291e+01,1.400000000000000000e+01
1.829950404250883977e+01,1.300000000000000000e+01
1.830589125000588524e+01,1.400000000000000000e+01
1.831227511490189030e+01,1.300000000000000000e+01
1.831865564185828177e+01,1.200000000000000000e+01
1.832503283552593487e+01,1.300000000000000000e+01
1.833140670054520172e+01,1.200000000000000000e+01
1.833777724154594324e+01,1.300000000000000000e+01
1.834414446314756830e+01,1.400000000000000000e+01
1.835050836995905854e+01,1.300000000000000000e+01
1.835686896657900036e+01,1.400000000000000000e+01
1.836322625759563110e+01,1.500000000000000000e+01
1.836958024758685326e+01,1.400000000000000000e+01
1.837593094112027714e+01,1.300000000000000000e+01
1.838227834275325279e+01,1.200000000000000000e+01
1.838862245703289489e+01,1.300000000000000000e+01
1.839496328849612539e+01,1.200000000000000000e+01
1.840130084166969482e+01,1.300000000000000000e+01
1.840763512107022137e+01,1.200000000000000000e+01
1.841396613120421577e+01,1.100000000000000000e+01
1.842029387656811679e+01,1.200000000000000000e+01
1.842661836164832323e+01,1.100000000000000000e+01
1.843293959092122236e+01,1.200000000000000000e+01
1.843925756885321832e+01,1.300000000000000000e+01
1.844557229990077118e+01,1.200000000000000000e+01
1.845188378851042188e+01,1.300000000000000000e+01
1.845819203911881701e+01,1.200000000000000000e+01
1.846449705615275505e+01,1.100000000000000000e+01
1.847079884402920058e+01,1.200000000000000000e+01
1.847709740715532334e+01,1.100000000000000000e+01
1.848339274992853021e+01,1.000000000000000000e+01
1.848968487673648298e+01,1.100000000000000000e+01
1.849597379195714453e+01,1.000000000000000000e+01
1.850225949995879304e+01,1.100000000000000000e+01
1.850854200510006464e+01,1.000000000000000000e+01
1.851482131172997470e+01,1.100000000000000000e+01
1.852109742418794980e+01,1.200000000000000000e+01
1.852737034680385619e+01,1.100000000000000000e+01
1.853364008389802819e+01,1.200000000000000000e+01
1.853990663978130371e+01,1.100000000000000000e+01
1.854617001875504556e+01,1.000000000000000000e+01
1.855243022511116990e+01,9.000000000000000000e+00
1.855868726313217820e+01,1.000000000000000000e+01
1.856494113709118920e+01,9.000000000000000000e+00
1.857119185125196381e+01,1.000000000000000000e+01
1.857743940986892639e+01,9.000000000000000000e+00
1.858368381718720741e+01,1.000000000000000000e+01
1.858992507744266121e+01,1.100000000000000000e+01
1.859616319486189440e+01,1.200000000000000000e+01
1.860239817366229786e+01,1.100000000000000000e+01
1.860863001805207517e+01,1.000000000000000000e+01
1.861485873223026388e+01,1.100000000000000000e+01
1.862108432038676753e+01,1.200000000000000000e+01
1.862730678670238760e+01,1.100000000000000000e+01
1.863352613534884483e+01,1.000000000000000000e+01
1.863974237048880411e+01,9.000000000000000000e+00
1.864595549627590643e+01,1.000000000000000000e+01
1.865216551685479374e+01,1.100000000000000000e+01
1.865837243636114451e+01,1.200000000000000000e+01
1.866457625892168437e+01,1.100000000000000000e+01
1.867077698865422519e+01,1.000000000000000000e+01
1.867697462966768640e+01,9.000000000000000000e+00
1.868316918606212695e+01,8.000000000000000000e+00
1.868936066192876666e+01,7.000000000000000000e+00
1.869554906135001104e+01,8.000000000000000000e+00
1.870173438839948687e+01,9.000000000000000000e+00
1.870791664714205638e+01,8.000000000000000000e+00
1.871409584163384920e+01,9.000000000000000000e+00
1.872027197592229086e+01,1.000000000000000000e+01
1.872644505404612403e+01,9.000000000000000000e+00
1.873261508003544051e+01,1.000000000000000000e+01
1.873878205791169549e+01,1.100000000000000000e+01
1.874494599168774300e+01,1.000000000000000000e+01
1.875110688536786085e+01,1.100000000000000000e+01
1.875726474294777191e+01,1.200000000000000000e+01
1.876341956841467251e+01,1.300000000000000000e+01
1.876957136574725382e+01,1.200000000000000000e+01
1.877572013891573022e+01,1.100000000000000000e+01
1.878186589188186417e+01,1.000000000000000000e+01
1.878800862859899112e+01,1.100000000000000000e+01
1.879414835301204079e+01,1.200000000000000000e+01
1.880028506905756558e+01,1.100000000000000000e+01
1.880641878066376549e+01,1.000000000000000000e+01
1.881254949175051294e+01,1.100000000000000000e+01
1.881867720622937412e+01,1.000000000000000000e+01
1.882480192800363383e+01,9.000000000000000000e+00
1.883092366096832038e+01,8.000000000000000000e+00
1.883704240901023397e+01,7.000000000000000000e+00
1.884315817600796450e+01,8.000000000000000000e+00
1.884927096583191641e+01,9.000000000000000000e+00
1.885538078234433712e+01,1.000000000000000000e+01
1.886148762939933476e+01,9.000000000000000000e+00
1.886759151084291020e+01,1.000000000000000000e+01
1.887369243051297119e+01,1.100000000000000000e+01
1.887979039223936084e+01,1.000000000000000000e+01
1.888588539984387893e+01,9.000000000000000000e+00
1.889197745714031029e+01,1.000000000000000000e+01
1.889806656793444617e+01,1.100000000000000000e+01
1.890415273602409840e+01,1.200000000000000000e+01
1.891023596519913852e+01,1.100000000000000000e+01
1.891631625924150484e+01,1.000000000000000000e+01
1.892239362192523799e+01,9.000000000000000000e+00
1.892846805701649515e+01,1.000000000000000000e+01
1.893453956827357842e+01,1.100000000000000000e+01
1.894060815944695619e+01,1.000000000000000000e+01
1.894667383427928087e+01,9.000000000000000000e+00
1.895273659650541731e+01,1.000000000000000000e+01
1.895879644985246415e+01,9.000000000000000000e+00
1.896485339803977865e+01,1.000000000000000000e+01
1.897090744477898738e+01,1.100000000000000000e+01
1.897695859377402172e+01,1.200000000000000000e+01
1.898300684872113209e+01,1.300000000000000000e+01
1.898905221330891990e+01,1.400000000000000000e+01
1.899509469121834471e+01,1.300000000000000000e+01
1.900113428612275257e+01,1.400000000000000000e+01
1.900717100168790807e+01,1.500000000000000000e+01
1.901320484157199786e+01,1.400000000000000000e+01
1.901923580942566971e+01,1.500000000000000000e+01
1.902526390889203611e+01,1.600000000000000000e+01
1.903128914360671331e+01,1.500000000000000000e+01
1.903731151719782844e+01,1.600000000000000000e+01
1.904333103328605503e+01,1.500000000000000000e+01
1.904934769548461659e+01,1.600000000000000000e+01
1.905536150739932566e+01,1.700000000000000000e+01
1.906137247262859091e+01,1.600000000000000000e+01
1.906738059476344915e+01,1.500000000000000000e+01
1.907338587738757951e+01,1.600000000000000000e+01
1.907938832407732122e+01,1.500000000000000000e+01
1.908538793840170555e+01,1.600000000000000000e+01
1.909138472392246300e+01,1.500000000000000000e+01
1.909737868419405871e+01,1.600000000000000000e+01
1.910336982276369966e+01,1.700000000000000000e+01
1.910935814317136305e+01,1.800000000000000000e+01
1.911534364894981053e+01,1.700000000000000000e+01
1.912132634362462014e+01,1.600000000000000000e+01
1.912730623071418989e+01,1.700000000000000000e+01
1.913328331372977331e+01,1.800000000000000000e+01
1.913925759617549005e+01,1.900000000000000000e+01
1.914522908154834724e+01,2.000000000000000000e+01
1.915119777333826434e+01,1.900000000000000000e+01
1.915716367502809092e+01,1.800000000000000000e+01
1.916312679009362085e+01,1.700000000000000000e+01
1.916908712200362075e+01,1.800000000000000000e+01
1.917504467421984060e+01,1.900000000000000000e+01
1.918099945019704577e+01,1.800000000000000000e+01
1.918695145338302055e+01,1.900000000000000000e+01
1.919290068721860365e+01,1.800000000000000000e+01
1.919884715513769180e+01,1.900000000000000000e+01
1.920479086056727525e+01,1.800000000000000000e+01
1.921073180692744842e+01,1.900000000000000000e+01
1.921666999763142414e+01,1.800000000000000000e+01
1.922260543608556205e+01,1.700000000000000000e+01
1.922853812568938281e+01,1.600000000000000000e+01
1.923446806983558943e+01,1.700000000000000000e+01
1.924039527191008503e+01,1.800000000000000000e+01
1.924631973529199414e+01,1.700000000000000000e+01
1.925224146335367337e+01,1.600000000000000000e+01
1.925816045946073984e+01,1.700000000000000000e+01
1.926407672697208540e+01,1.600000000000000000e+01
1.926999026923989788e+01,1.500000000000000000e+01
1.927590108960967186e+01,1.600000000000000000e+01
1.928180919142023697e+01,1.500000000000000000e+01
1.928771457800376865e+01,1.400000000000000000e+01
1.929361725268581296e+01,1.300000000000000000e+01
1.929951721878530435e+01,1.200000000000000000e+01
1.930541447961457280e+01,1.300000000000000000e+01
1.931130903847937930e+01,1.200000000000000000e+01
1.931720089867891943e+01,1.100000000000000000e+01
1.932309006350584824e+01,1.000000000000000000e+01
1.932897653624629797e+01,1.100000000000000000e+01
1.933486032017989231e+01,1.000000000000000000e+01
1.934074141857977125e+01,9.000000000000000000e+00
1.934661983471260172e+01,8.000000000000000000e+00
1.935249557183859892e+01,9.000000000000000000e+00
1.935836863321154055e+01,1.000000000000000000e+01
1.936423902207878811e+01,1.100000000000000000e+01
1.937010674168130109e+01,1.000000000000000000e+01
1.937597179525366187e+01,1.100000000000000000e+01
1.938183418602408636e+01,1.000000000000000000e+01
1.938769391721443824e+01,1.100000000000000000e+01
1.939355099204025379e+01,1.200000000000000000e+01
1.939940541371075611e+01,1.100000000000000000e+01
1.940525718542887290e+01,1.000000000000000000e+01
1.941110631039125067e+01,9.000000000000000000e+00
1.941695279178827604e+01,8.000000000000000000e+00
1.942279663280408641e+01,7.000000000000000000e+00
1.942863783661659838e+01,6.000000000000000000e+00
1.943447640639750773e+01,7.000000000000000000e+00
1.944031234531232499e+01,8.000000000000000000e+00
1.944614565652037541e+01,7.000000000000000000e+00
1.945197634317483093e+01,6.000000000000000000e+00
1.945780440842271020e+01,7.000000000000000000e+00
1.946362985540491053e+01,6.000000000000000000e+00
1.946945268725621858e+01,7.000000000000000000e+00
1.947527290710532100e+01,8.000000000000000000e+00
1.948109051807482572e+01,7.000000000000000000e+00
1.948690552328128334e+01,8.000000000000000000e+00
1.949271792583519769e+01,7.000000000000000000e+00
1.949852772884104013e+01,8.000000000000000000e+00
1.950433493539727081e+01,9.000000000000000000e+00
1.951013954859634936e+01,1.000000000000000000e+01
1.951594157152475972e+01,9.000000000000000000e+00
1.952174100726301376e+01,8.000000000000000000e+00
1.952753785888567961e+01,9.000000000000000000e+00
1.953333212946138886e+01,1.000000000000000000e+01
1.953912382205285780e+01,1.100000000000000000e+01
1.954491293971689814e+01,1.200000000000000000e+01
1.955069948550443826e+01,1.100000000000000000e+01
1.955648346246053038e+01,1.200000000000000000e+01
1.956226487362438249e+01,1.300000000000000000e+01
1.956804372202935483e+01,1.200000000000000000e+01
1.957382001070298472e+01,1.300000000000000000e+01
1.957959374266700436e+01,1.400000000000000000e+01
1.958536492093735149e+01,1.500000000000000000e+01
1.959113354852418709e+01,1.600000000000000000e+01
1.959689962843190969e+01,1.500000000000000000e+01
1.960266316365916950e+01,1.400000000000000000e+01
1.960842415719888621e+01,1.500000000000000000e+01
1.961418261203826674e+01,1.400000000000000000e+01
1.961993853115880881e+01,1.500000000000000000e+01
1.962569191753633291e+01,1.600000000000000000e+01
1.963144277414098227e+01,1.700000000000000000e+01
1.963719110393724421e+01,1.800000000000000000e+01
1.964293690988396435e+01,1.700000000000000000e+01
1.964868019493436435e+01,1.800000000000000000e+01
1.965442096203605260e+01,1.700000000000000000e+01
1.966015921413103840e+01,1.600000000000000000e+01
1.966589495415575328e+01,1.500000000000000000e+01
1.967162818504105815e+01,1.600000000000000000e+01
1.967735890971226098e+01,1.700000000000000000e+01
1.968308713108913111e+01,1.600000000000000000e+01
1.968881285208591692e+01,1.700000000000000000e+01
1.969453607561135300e+01,1.600000000000000000e+01
1.970025680456867789e+01,1.700000000000000000e+01
1.970597504185565541e+01,1.600000000000000000e+01
1.971169079036457816e+01,1.500000000000000000e+01
1.971740405298228893e+01,1.400000000000000000e+01
1.972311483259019127e+01,1.300000000000000000e+01
1.972882313206426730e+01,1.200000000000000000e+01
1.973452895427508480e+01,1.300000000000000000e+01
1.974023230208781854e+01,1.200000000000000000e+01
1.974593317836226447e+01,1.100000000000000000e+01
1.975163158595284685e+01,1.200000000000000000e+01
1.975732752770863598e+01,1.300000000000000000e+01
1.976302100647336957e+01,1.400000000000000000e+01
